concat|loan_count|high_price_count|year
30000027476|285|0|2011
77505400005|3681|0|2011
90000012311|1563|0|2011
775-2511480|367|0|2011
10000716263|107|0|2011
20000064552|258|0|2011
758-2307082|323|0|2011
50000003238|175|0|2011
72465409997|448|0|2011
763-1052225|111|0|2011
720-8549934|892|0|2011
704-2992161|1001|0|2011
720-8083209|514|0|2011
702-0594137|116|0|2011
30000016980|156|0|2011
362-1259997|861|0|2011
736-4485107|144|0|2011
795-4441070|140|0|2011
339-2001010|1748|0|2011
10000707547|100|0|2011
30000035487|838|0|2011
30000032489|738|0|2011
71283100000|292|0|2011
10000023748|247|0|2011
77081500008|690|0|2011
77523800002|291|0|2011
30000014023|238|0|2011
722-3665409|254|0|2011
71052700008|186|0|2011
701-0759540|183|0|2011
71961000006|119|0|2011
77253300001|623|0|2011
702-0486480|191|0|2011
10000703052|1511|0|2011
77756300009|307|0|2011
775-2725402|2775|0|2011
704-3212636|152|0|2011
775-2791828|838|0|2011
72140700008|339|0|2011
10000005750|172|0|2011
733-0941669|2256|0|2011
73435709992|232|0|2011
90000682611|305|0|2011
776-0454396|385|0|2011
776-0573460|352|0|2011
71635900004|2215|0|2011
30000031286|865|0|2011
10000706809|1697|0|2011
791-1780488|1115|0|2011
775-2921540|3255|0|2011
726-1234082|118|0|2011
963-1113916|1007|0|2011
720-3702275|1058|0|2011
720-8745846|560|0|2011
77918100004|365|0|2011
50000062604|164|0|2011
20000412135|854|0|2011
185-0253247|240|0|2011
148-0834305|611|0|2011
70000309928|233|0|2011
738-3432148|138|0|2011
30000010634|120|0|2011
30000020179|401|0|2011
730-0142226|252|0|2011
20003467828|1322|0|2011
10000700450|183|0|2011
758-2419109|283|0|2011
786-0415227|2454|0|2011
373-1374559|2209|0|2011
726-0402100|310|0|2011
90000697633|341|0|2011
75548809999|145|0|2011
30000057401|173|0|2011
347-0927376|440|0|2011
90003303298|2863|0|2011
10000705106|1460|0|2011
30000013198|166|0|2011
752-2102740|449|0|2011
761-1306242|660|0|2011
71100900005|1099|0|2011
73831400006|847|0|2011
30000011666|127|0|2011
10000708186|994|0|2011
737-1542226|951|0|2011
50000060790|129|0|2011
735-2061170|133|0|2011
732-0016270|387|0|2011
754-1994393|736|0|2011
72164509990|192|0|2011
774-3038404|621|0|2011
77257500009|7555|0|2011
743-0951349|329|0|2011
30000012433|658|0|2011
794-3195577|719|0|2011
775-2694910|727|0|2011
70542409990|4866|0|2011
787-0567410|1239|0|2011
73028209994|1469|0|2011
20003351440|203|0|2011
733-0397503|214|0|2011
704-3514463|271|0|2011
10000714544|363|0|2011
726-2053389|386|0|2011
77897900007|134|0|2011
795-4482547|128|0|2011
72148900000|1062|0|2011
720-2746596|209|0|2011
71248000009|151|0|2011
90000761806|160|0|2011
10000015435|250|0|2011
30000032974|414|0|2011
77335000009|169|0|2011
73833709994|520|0|2011
786-0860478|6402|0|2011
768-0151632|557|0|2011
10000703536|475|0|2011
783-0310268|1061|0|2011
794-3424042|564|0|2011
756-1769429|245|0|2011
77053700008|315|0|2011
30000027423|498|0|2011
704-3554142|192|0|2011
30000035495|367|0|2011
70623009990|811|0|2011
70546509997|820|0|2011
30000001678|117|0|2011
72467100004|257|0|2011
50000062514|399|0|2011
733-0231744|654|0|2011
72172609997|861|0|2011
736-4327855|2428|0|2011
727-2389039|249|0|2011
706-1297784|293|0|2011
70870209991|136|0|2011
90000852218|10526|0|2011
77280100005|481|0|2011
341-2181683|1801|0|2011
30000031469|347|0|2011
726-4193875|263|0|2011
30000024353|113|0|2011
30000019581|1437|0|2011
733-0649866|240|0|2011
152-1991437|126|0|2011
90000852320|4410|0|2011
366-0365296|256|0|2011
20000542649|280|0|2011
702-0793125|568|0|2011
154-1335249|217|0|2011
722-3157857|225|0|2011
795-4762204|161|0|2011
10000015836|159|0|2011
754-1969262|104|0|2011
77527300003|2541|0|2011
71935300001|100|0|2011
90000917742|398|0|2011
77459700000|813|0|2011
30000019222|123|0|2011
30000009963|506|0|2011
795-4523866|292|0|2011
775-3170028|2197|0|2011
20000529958|210|0|2011
90000476810|288|0|2011
10000707101|160|0|2011
75222209998|282|0|2011
77893700000|381|0|2011
766-0476427|129|0|2011
90000075633|200|0|2011
71053400001|103|0|2011
30000016450|433|0|2011
73840409990|171|0|2011
90000510871|292|0|2011
30000004239|987|0|2011
90000170716|151|0|2011
722-2690691|280|0|2011
90000722777|691|0|2011
50000001367|124|0|2011
705-0447801|246|0|2011
720-5113139|110|0|2011
501-0940996|499|0|2011
759-3061810|147|0|2011
774-2884353|196|0|2011
74264709990|534|0|2011
10000706432|1220|0|2011
773-1432800|105|0|2011
10000006680|187|0|2011
10000702165|489|0|2011
795-4588714|293|0|2011
720-5240566|110|0|2011
20003207958|583|0|2011
10000700709|247|0|2011
30000005903|124|0|2011
75785809994|385|0|2011
30000010359|127|0|2011
50000063194|217|0|2011
30000015219|171|0|2011
713-4362989|1218|0|2011
77734800004|641|0|2011
71642200007|160|0|2011
752-2321476|198|0|2011
10000005737|111|0|2011
71756900000|1083|0|2011
152-2084053|146|0|2011
73444109999|370|0|2011
720-0353048|371|0|2011
734-2000096|456|0|2011
77442300004|1701|0|2011
527-1365466|103|0|2011
10000024268|365|0|2011
10000009788|168|0|2011
116-1237621|184|0|2011
775-2585326|210|0|2011
738-3616059|143|0|2011
971-0544232|1506|0|2011
10000023681|261|0|2011
791-1374387|1137|0|2011
720-0960457|1287|0|2011
726-0021318|365|0|2011
776-0503625|4609|0|2011
736-4176531|347|0|2011
71685000007|471|0|2011
735-2195549|301|0|2011
10000002747|245|0|2011
73453209991|321|0|2011
71342600002|155|0|2011
726-4461592|124|0|2011
71461700004|488|0|2011
71813200006|241|0|2011
763-1005978|164|0|2011
727-0349391|583|0|2011
90000143662|401|0|2011
77992700007|2023|0|2011
720-8544905|692|0|2011
326-1717830|184|0|2011
10000706859|129|0|2011
10000708070|190|0|2011
30000033844|289|0|2011
72439300004|170|0|2011
90000093721|132|0|2011
30000032158|1444|0|2011
774-2508160|2673|0|2011
10000016941|102|0|2011
741-1718186|273|0|2011
77854600002|395|0|2011
720-2715422|398|0|2011
784-1564935|668|0|2011
73837309996|204|0|2011
793-1296762|361|0|2011
30000020161|177|0|2011
10000013790|485|0|2011
90000451965|97422|0|2011
10000706081|524|0|2011
77426000000|1771|0|2011
720-1168327|306|0|2011
795-4462959|211|0|2011
20002967349|118|0|2011
77774500004|1987|0|2011
73833009998|1326|0|2011
20000659855|361|0|2011
786-0806399|804|0|2011
71125900008|598|0|2011
768-0539887|1031|0|2011
90000233031|5761|0|2011
77894400003|276|0|2011
704-3560476|178|0|2011
30000012437|280|0|2011
733-0865281|4214|0|2011
77591300002|453|0|2011
30000010146|115|0|2011
934-1812174|373|0|2011
776-0629353|740|0|2011
720-0640473|226|0|2011
722-3753355|165|0|2011
773-1545233|1524|0|2011
10000018601|308|0|2011
10000024604|149|0|2011
30000025103|503|0|2011
50000011570|226|0|2011
723-2711801|203|0|2011
71173900006|298|0|2011
72317700005|5334|0|2011
73027509990|4336|0|2011
733-0975529|2998|0|2011
733-0970598|429|0|2011
90000413208|661|0|2011
786-1092244|429|0|2011
71522600000|2933|0|2011
913-3222578|518|0|2011
90001494240|426|0|2011
775-2887599|243|0|2011
722-3026348|579|0|2011
20003452105|135|0|2011
30000057311|202|0|2011
30000035093|118|0|2011
30000034250|1223|0|2011
751-0517525|572|0|2011
10000008846|161|0|2011
706-1484285|107|0|2011
756-2471041|468|0|2011
705-0402708|1514|0|2011
77650800001|1054|0|2011
77416700009|285|0|2011
77545800001|121|0|2011
30000028114|121|0|2011
741-1726353|869|0|2011
720-5604550|109|0|2011
30000001479|149|0|2011
775-2269700|936|0|2011
722-3626426|188|0|2011
743-1965151|120|0|2011
90000613307|514|0|2011
77426300003|799|0|2011
77015500006|1058|0|2011
30000021440|896|0|2011
30000026403|166|0|2011
752-2276553|110|0|2011
720-8693961|238|0|2011
756-2337793|144|0|2011
77929000008|1051|0|2011
71722400006|1947|0|2011
720-3828708|174|0|2011
10000007685|144|0|2011
10000718010|129|0|2011
50000015802|110|0|2011
20002788496|814|0|2011
10000010523|292|0|2011
704-6597930|148|0|2011
758-2059073|521|0|2011
77299000001|899|0|2011
75183509992|998|0|2011
71097500000|368|0|2011
795-2960716|2273|0|2011
771-0980800|127|0|2011
73418909997|273|0|2011
10000717996|199|0|2011
758-1832516|244|0|2011
90003284070|1492|0|2011
743-1918759|1046|0|2011
726-0360466|382|0|2011
20003228001|1444|0|2011
77327200005|139|0|2011
10000002234|114|0|2011
538-3358941|144|0|2011
90000517900|916|0|2011
77927200007|181|0|2011
30000008663|308|0|2011
720-5216358|242|0|2011
71006400007|182|0|2011
30000022441|101|0|2011
10000024083|268|0|2011
10000014206|422|0|2011
90000527954|512|0|2011
775-2838184|775|0|2011
938-3615473|1650|0|2011
795-4623407|6850|0|2011
30000027574|294|0|2011
354-2024584|907|0|2011
90000276579|176|0|2011
90000816210|157|0|2011
742-1554181|2496|0|2011
768-0309242|490|0|2011
77851800005|566|0|2011
741-2259092|403|0|2011
726-0595342|1485|0|2011
777-0158990|2448|0|2011
10000706707|361|0|2011
726-0001165|910|0|2011
90002253891|273|0|2011
71611300007|313|0|2011
30000013303|478|0|2011
763-1254889|104|0|2011
742-1720343|670|0|2011
71270809992|354|0|2011
765-0782023|281|0|2011
10000700257|430|0|2011
77868800008|231|0|2011
77748100001|159|0|2011
741-1842999|318|0|2011
766-0737374|153|0|2011
787-0623581|766|0|2011
723-2597945|253|0|2011
304-2876549|323|0|2011
30000002240|129|0|2011
787-0682600|333|0|2011
77667200009|1556|0|2011
788-0209429|269|0|2011
714-1886719|183|0|2011
77608800001|153|0|2011
701-0639308|194|0|2011
71923800003|126|0|2011
10000024612|653|0|2011
10000703835|308|0|2011
10000004596|140|0|2011
71146500007|545|0|2011
30000001208|117|0|2011
30000008879|187|0|2011
30000004048|370|0|2011
90000463735|197|0|2011
738-2467147|713|0|2011
30000058471|521|0|2011
77820500001|1137|0|2011
711-3198028|187|0|2011
10000714191|177|0|2011
20002269838|230|0|2011
731-1076317|611|0|2011
759-0701313|135|0|2011
720-8763489|169|0|2011
30000016631|151|0|2011
726-1240092|398|0|2011
757-1171914|559|0|2011
966-0516727|1948|0|2011
30000020856|179|0|2011
761-1392032|230|0|2011
50000024694|229|0|2011
71855800007|330|0|2011
720-5238443|224|0|2011
716-1222429|598|0|2011
931-1197926|8699|0|2011
701-0464609|1907|0|2011
971-0456844|2534|0|2011
71164400002|220|0|2011
30000020250|132|0|2011
10000024131|144|0|2011
71358400004|162|0|2011
701-0726495|268|0|2011
10000009179|154|0|2011
791-1319527|1075|0|2011
10000024224|478|0|2011
954-0259290|6577|0|2011
795-3990375|172|0|2011
10000013778|212|0|2011
916-1245395|732|0|2011
781-0615913|423|0|2011
723-2470039|670|0|2011
757-1175755|106|0|2011
30000050028|107|0|2011
356-2148480|415|0|2011
30000028151|151|0|2011
30000028610|151|0|2011
726-0508430|1288|0|2011
10000011700|108|0|2011
791-1835794|608|0|2011
704-3516820|666|0|2011
780-0233937|579|0|2011
10000708039|184|0|2011
20002717012|432|0|2011
30000014078|134|0|2011
713-3442065|118|0|2011
10000012333|108|0|2011
30000005766|117|0|2011
30000029209|323|0|2011
77893200005|387|0|2011
10000708043|204|0|2011
74725909994|124|0|2011
90000146672|12552|0|2011
795-4535105|626|0|2011
30000005633|211|0|2011
776-0632870|184|0|2011
90000485559|101|0|2011
776-0561995|2460|0|2011
71507400004|280|0|2011
720-2355296|204|0|2011
30000026467|156|0|2011
71816100004|200|0|2011
77983500003|2509|0|2011
77608900002|550|0|2011
74263509992|131|0|2011
758-2363251|195|0|2011
30000012219|141|0|2011
30000014587|183|0|2011
20000653648|172|0|2011
20001009420|250|0|2011
772-1545376|566|0|2011
756-1690755|317|0|2011
776-0578435|924|0|2011
77116100002|759|0|2011
20000861304|156|0|2011
72328500008|101|0|2011
90000804963|519|0|2011
10000024555|107|0|2011
77909900008|170|0|2011
30000058166|287|0|2011
765-0763054|125|0|2011
10000702518|325|0|2011
71461400001|408|0|2011
738-2750395|3147|0|2011
320-8872754|494|0|2011
720-3492069|160|0|2011
793-1248952|457|0|2011
120-5296249|2157|0|2011
754-1242685|533|0|2011
720-5439763|196|0|2011
30000016889|114|0|2011
747-0933090|393|0|2011
733-0824348|719|0|2011
77552800000|158|0|2011
999-0332905|104|0|2011
10000024891|856|0|2011
30000000110|140|0|2011
795-4866828|933|0|2011
739-1767726|468|0|2011
71768800000|766|0|2011
702-0411771|130|0|2011
784-1040263|2647|0|2011
768-0570826|475|0|2011
71074700007|940|0|2011
711-2961751|185|0|2011
754-1822116|807|0|2011
793-1231049|166|0|2011
71910500003|393|0|2011
72323700008|766|0|2011
10000023038|215|0|2011
10000000056|164|0|2011
73804009998|297|0|2011
720-2749403|689|0|2011
504-3660901|664|0|2011
30000030464|507|0|2011
72149009991|2843|0|2011
10000708070|134|0|2012
10000015435|374|0|2012
795-4535105|577|0|2012
726-4461592|101|0|2012
20000933975|369|0|2012
720-8693961|211|0|2012
71146500007|511|0|2012
30000008120|122|0|2012
139-1856165|192|0|2012
10000024224|430|0|2012
20002721176|367|0|2012
341-2181683|1926|0|2012
743-0710608|298|0|2012
20000876634|163|0|2012
774-2884353|200|0|2012
30000035495|449|0|2012
702-0486480|362|0|2012
50000062514|715|0|2012
90000852320|5206|0|2012
10000703536|538|0|2012
90000852218|13803|0|2012
77893200005|484|0|2012
90001464122|158|0|2012
726-0084919|670|0|2012
10000703896|155|0|2012
723-2711801|186|0|2012
304-2876549|239|0|2012
90000613307|398|0|2012
963-1113916|971|0|2012
716-1222429|531|0|2012
772-1441479|1237|0|2012
720-8978372|302|0|2012
10000018606|215|0|2012
780-0233937|1034|0|2012
720-2693054|750|0|2012
20000048374|204|0|2012
90000276579|152|0|2012
720-3702275|1004|0|2012
720-5289615|115|0|2012
30000012219|294|0|2012
10000717974|138|0|2012
77756300009|336|0|2012
20002718345|1764|0|2012
20000456045|126|0|2012
735-2195549|549|0|2012
50000001367|264|0|2012
70542409990|4605|0|2012
77426300003|715|0|2012
784-1496821|558|0|2012
20002888798|12701|0|2012
10000006680|149|0|2012
20000590248|137|0|2012
726-4030355|167|0|2012
10000011700|157|0|2012
720-0236095|125|0|2012
10000713480|648|0|2012
726-1234082|233|0|2012
776-0632870|177|0|2012
30000029546|186|0|2012
10000018601|444|0|2012
90002735146|832|0|2012
71611300007|442|0|2012
73804009998|836|0|2012
30000031286|818|0|2012
30000057311|206|0|2012
72317700005|5287|0|2012
775-2694910|851|0|2012
754-1822116|1006|0|2012
30000031469|232|0|2012
71048900004|493|0|2012
20000813947|157|0|2012
90003303298|3098|0|2012
754-1870627|245|0|2012
71461400001|312|0|2012
20000653648|127|0|2012
726-2053389|430|0|2012
738-2699549|860|0|2012
90000339858|3359|0|2012
772-1505298|366|0|2012
706-1484285|101|0|2012
77573700002|108|0|2012
756-1769429|109|0|2012
10000012333|148|0|2012
30000005903|104|0|2012
722-3753355|188|0|2012
774-2508160|2918|0|2012
71052700008|226|0|2012
70546509997|850|0|2012
71441900009|104|0|2012
74725909994|112|0|2012
727-2389039|191|0|2012
788-0209429|349|0|2012
733-0865281|4799|0|2012
10000014838|166|0|2012
776-0678163|162|0|2012
30000026962|126|0|2012
20002717012|850|0|2012
30000015289|288|0|2012
738-2434249|707|0|2012
735-2061170|120|0|2012
339-2001010|2304|0|2012
965-1113234|317|0|2012
759-2472569|250|0|2012
30000028151|112|0|2012
30000021978|168|0|2012
90000075633|647|0|2012
10000007685|203|0|2012
759-3225526|724|0|2012
30000014078|126|0|2012
752-2102740|520|0|2012
72172609997|551|0|2012
72467100004|281|0|2012
752-2276553|137|0|2012
726-0508430|1172|0|2012
30000000803|265|0|2012
726-0360466|533|0|2012
743-0951349|231|0|2012
90000012311|1684|0|2012
766-0427030|168|0|2012
30000032974|369|0|2012
20001097267|117|0|2012
30000013421|144|0|2012
20000126553|102|0|2012
795-4462959|177|0|2012
90000413208|567|0|2012
71052000001|101|0|2012
754-2070914|312|0|2012
795-3821253|824|0|2012
758-2059073|473|0|2012
30000034348|637|0|2012
576-0762186|515|0|2012
794-3424042|370|0|2012
77918100004|483|0|2012
73435709992|227|0|2012
730-0142226|195|0|2012
30000035583|207|0|2012
711-2961751|212|0|2012
766-0356747|101|0|2012
71519700008|282|0|2012
71705700001|526|0|2012
726-0021318|282|0|2012
77505400005|4860|0|2012
77327200005|103|0|2012
10000014206|447|0|2012
10000010523|303|0|2012
72148900000|741|0|2012
733-0962918|278|0|2012
765-0738229|130|0|2012
10000002137|127|0|2012
90000491224|100|0|2012
771-0980800|101|0|2012
30000035093|103|0|2012
373-1374559|2950|0|2012
720-8745846|724|0|2012
754-1969262|132|0|2012
20003351440|252|0|2012
733-0397503|185|0|2012
30000058471|300|0|2012
77705300001|315|0|2012
726-0402100|346|0|2012
30000030056|128|0|2012
705-0402708|1246|0|2012
30000022441|208|0|2012
762-1859487|852|0|2012
739-1767726|667|0|2012
347-0927376|535|0|2012
752-2337558|521|0|2012
20003120646|197|0|2012
71517600004|309|0|2012
768-0295876|413|0|2012
354-2024584|1512|0|2012
726-0335190|155|0|2012
30000005633|178|0|2012
736-4327855|4146|0|2012
775-3170028|2921|0|2012
741-1718186|256|0|2012
783-0310268|1003|0|2012
726-0777326|674|0|2012
726-2597540|132|0|2012
375-1744262|614|0|2012
77197000003|6232|0|2012
50000024692|238|0|2012
71177500008|542|0|2012
20003374298|196|0|2012
71816100004|224|0|2012
791-1780488|1413|0|2012
765-0447670|128|0|2012
72164509990|161|0|2012
773-1545233|1590|0|2012
775-2921540|2856|0|2012
727-0349391|716|0|2012
71259900001|100|0|2012
90000480228|11602|0|2012
747-0912342|298|0|2012
72149009991|4066|0|2012
527-1365466|115|0|2012
20000405959|191|0|2012
77049700008|166|0|2012
71961000006|133|0|2012
714-1886719|279|0|2012
77416700009|201|0|2012
30000008879|216|0|2012
20000913267|105|0|2012
776-0629353|492|0|2012
77734800004|713|0|2012
77976700006|1021|0|2012
77638200000|1488|0|2012
77929000008|1217|0|2012
30000035487|654|0|2012
73840409990|328|0|2012
10000703218|188|0|2012
30000020856|165|0|2012
734-1719615|224|0|2012
30000023621|123|0|2012
30000013303|751|0|2012
10000005737|252|0|2012
757-1049992|290|0|2012
320-8872754|309|0|2012
795-4441070|127|0|2012
758-2307082|235|0|2012
77056000000|2958|0|2012
10000023038|225|0|2012
10000008846|249|0|2012
783-0171636|1642|0|2012
10000702165|588|0|2012
316-1686740|1423|0|2012
20000412135|1510|0|2012
10000024612|225|0|2012
786-0634557|1461|0|2012
793-1296762|408|0|2012
775-2888366|594|0|2012
727-2226725|113|0|2012
74263509992|167|0|2012
30000027423|496|0|2012
726-2434560|100|0|2012
30000025103|507|0|2012
786-0953952|5482|0|2012
341-2031753|799|0|2012
356-2148480|172|0|2012
77591300002|482|0|2012
10000706081|533|0|2012
10000021717|623|0|2012
734-1633105|154|0|2012
30000004239|1221|0|2012
738-2467147|437|0|2012
77280100005|380|0|2012
783-0446200|186|0|2012
720-8544905|725|0|2012
735-1985128|466|0|2012
762-1494087|451|0|2012
30000024353|133|0|2012
30000021440|901|0|2012
795-4539084|1075|0|2012
20000614313|158|0|2012
793-1231049|157|0|2012
71053400001|111|0|2012
776-0578435|1879|0|2012
791-1374387|1141|0|2012
722-3603829|259|0|2012
773-1577221|2098|0|2012
720-5216358|295|0|2012
10000700450|185|0|2012
734-1194858|1361|0|2012
788-0505956|188|0|2012
20000177957|843|0|2012
30000000110|136|0|2012
90002253891|417|0|2012
791-1835794|514|0|2012
10000700709|256|0|2012
720-8763489|219|0|2012
938-3615473|1498|0|2012
70219309999|110|0|2012
720-1111927|116|0|2012
20003467828|2057|0|2012
792-0164378|962|0|2012
90000504713|8600|0|2012
77674000006|552|0|2012
922-3798625|173|0|2012
77608800001|129|0|2012
90000697633|271|0|2012
10000025053|115|0|2012
72439300004|106|0|2012
775-2887599|241|0|2012
73833709994|612|0|2012
504-3660901|657|0|2012
10000708149|119|0|2012
787-0676486|1138|0|2012
720-0640473|287|0|2012
756-2337793|105|0|2012
10000702518|273|0|2012
362-1259997|944|0|2012
30000012437|283|0|2012
10000024131|100|0|2012
30000058215|158|0|2012
71923800003|121|0|2012
30000026403|179|0|2012
20000592448|824|0|2012
723-2597945|194|0|2012
765-0763054|369|0|2012
73027509990|2895|0|2012
763-1052225|163|0|2012
30000027574|257|0|2012
733-0649866|296|0|2012
73444109999|474|0|2012
30000057845|161|0|2012
734-1716542|1478|0|2012
733-0440315|862|0|2012
757-1102490|137|0|2012
327-0684906|107|0|2012
71855800007|587|0|2012
759-0701313|111|0|2012
20000542649|250|0|2012
10000706707|485|0|2012
50000068613|123|0|2012
30000033527|149|0|2012
72140700008|449|0|2012
791-1841798|156|0|2012
30000019222|147|0|2012
726-2253315|148|0|2012
743-1965151|378|0|2012
731-1060110|112|0|2012
720-1168327|293|0|2012
50000063757|131|0|2012
77229000002|770|0|2012
77166300005|182|0|2012
30000010634|154|0|2012
30000013425|170|0|2012
77811300008|5851|0|2012
733-0231744|751|0|2012
76443809990|1469|0|2012
30000020161|120|0|2012
768-0309242|663|0|2012
748-1236121|964|0|2012
50000068433|118|0|2012
742-1554181|2618|0|2012
50000024694|286|0|2012
786-1092244|539|0|2012
71222400008|129|0|2012
10000708043|290|0|2012
74264709990|607|0|2012
90000146672|11193|0|2012
71100900005|1483|0|2012
71522600000|2842|0|2012
71099500003|320|0|2012
90000476810|843|0|2012
720-5439763|286|0|2012
722-2690691|145|0|2012
781-0615913|361|0|2012
20002788496|745|0|2012
77527300003|2156|0|2012
77248700009|393|0|2012
73833009998|1304|0|2012
751-0517525|638|0|2012
327-1190043|292|0|2012
71461700004|514|0|2012
30000032158|1154|0|2012
77774500004|2065|0|2012
20000636771|522|0|2012
720-4224234|204|0|2012
30000027476|236|0|2012
776-0454396|508|0|2012
733-0941669|2193|0|2012
77927200007|475|0|2012
795-4866828|1050|0|2012
732-0273125|173|0|2012
793-1190071|2434|0|2012
71507400004|319|0|2012
754-1822464|247|0|2012
10000703927|444|0|2012
765-0782023|416|0|2012
77983500003|2860|0|2012
795-4458743|218|0|2012
795-4762204|161|0|2012
74264609991|255|0|2012
701-0464609|2465|0|2012
326-1717830|451|0|2012
726-4587819|456|0|2012
73028209994|1191|0|2012
10000002747|322|0|2012
726-0813134|446|0|2012
784-1347792|135|0|2012
73831400006|631|0|2012
777-0556943|394|0|2012
30000009963|531|0|2012
739-1460253|509|0|2012
30000016889|192|0|2012
732-0016270|679|0|2012
20000659855|398|0|2012
795-3990375|295|0|2012
704-3514463|265|0|2012
77868800008|150|0|2012
743-1918759|1413|0|2012
10000005750|298|0|2012
77992700007|2126|0|2012
20003412417|103|0|2012
795-4482547|150|0|2012
10000700257|367|0|2012
90000917742|414|0|2012
754-1994393|638|0|2012
726-0595342|2495|0|2012
30000015815|100|0|2012
766-0737374|152|0|2012
954-1685390|2362|0|2012
30000022946|509|0|2012
77893700000|379|0|2012
704-2860193|939|0|2012
30000057033|182|0|2012
775-2838184|1228|0|2012
90000233031|5364|0|2012
931-1197926|7168|0|2012
30000027286|206|0|2012
70471809999|7932|0|2012
747-0933090|329|0|2012
75548809999|179|0|2012
10000717996|191|0|2012
71499700000|342|0|2012
775-2674544|243|0|2012
795-4523866|232|0|2012
720-2715422|323|0|2012
30000012433|641|0|2012
10000706432|778|0|2012
726-2049351|106|0|2012
10000024671|113|0|2012
762-0997810|151|0|2012
90000463735|219|0|2012
713-3753941|255|0|2012
77442300004|2077|0|2012
30000009361|149|0|2012
77053700008|256|0|2012
704-3022619|1154|0|2012
720-8921389|175|0|2012
10000023216|2024|0|2012
127-2819596|177|0|2012
70623009990|489|0|2012
784-1564935|519|0|2012
20001009420|126|0|2012
71006400007|335|0|2012
787-0682600|275|0|2012
10000714544|382|0|2012
10000715953|1080|0|2012
77015500006|1374|0|2012
711-3714032|417|0|2012
722-3157857|188|0|2012
775-2623852|112|0|2012
751-0370645|162|0|2012
30000010359|115|0|2012
77079100007|224|0|2012
354-1874129|616|0|2012
30000010146|191|0|2012
702-0793125|484|0|2012
90000817824|5406|0|2012
736-4176531|496|0|2012
942-1472314|106|0|2012
30000032489|1270|0|2012
773-1432800|205|0|2012
720-8279218|193|0|2012
50000004142|231|0|2012
756-2471041|479|0|2012
10000006207|116|0|2012
30000001479|137|0|2012
720-2485875|106|0|2012
736-3106024|638|0|2012
90000143662|509|0|2012
726-0001165|751|0|2012
10000023880|391|0|2012
71910500003|410|0|2012
90000093721|150|0|2012
706-1297784|298|0|2012
795-4588714|296|0|2012
720-0353048|608|0|2012
152-2084053|131|0|2012
30000016450|411|0|2012
30000013198|205|0|2012
30000016701|221|0|2012
77335000009|124|0|2012
720-3388468|223|0|2012
30000057777|365|0|2012
20002895152|241|0|2012
733-0419992|2005|0|2012
716-1566654|597|0|2012
10000013778|221|0|2012
10000024268|347|0|2012
30000026967|103|0|2012
761-1392032|347|0|2012
768-0151632|505|0|2012
10000015836|185|0|2012
722-2894356|727|0|2012
731-1076317|574|0|2012
776-0503625|5698|0|2012
20000646453|236|0|2012
752-2321476|234|0|2012
971-0456844|2580|0|2012
71642200007|173|0|2012
720-0378305|1474|0|2012
30000057401|181|0|2012
77820500001|1154|0|2012
90000682611|416|0|2012
711-3198028|233|0|2012
734-2000096|465|0|2012
786-0415227|2605|0|2012
77687600009|1218|0|2012
786-0860478|6721|0|2012
10000706051|1934|0|2012
90000527954|592|0|2012
723-2470039|292|0|2012
366-0365296|189|0|2012
10000702889|144|0|2012
776-0573460|385|0|2012
77523800002|338|0|2012
10000023922|513|0|2012
720-3492069|153|0|2012
741-1726353|783|0|2012
738-3564305|448|0|2012
77851800005|638|0|2012
777-0455415|801|0|2012
720-1091645|814|0|2012
50000060790|157|0|2012
20003452105|135|0|2012
775-2725402|3789|0|2012
10000708186|925|0|2012
766-0696278|107|0|2012
776-0236067|4367|0|2012
774-3038404|1269|0|2012
90000170716|124|0|2012
77257500009|8619|0|2012
10000700887|117|0|2012
71635900004|2372|0|2012
50000024693|119|0|2012
737-1542226|1581|0|2012
30000002240|119|0|2012
736-4078960|221|0|2012
795-4234730|116|0|2012
30000016652|128|0|2012
10000706809|1515|0|2012
784-0849361|1671|0|2012
720-2928975|1962|0|2012
90000517900|1295|0|2012
73453209991|640|0|2012
726-4193875|244|0|2012
30000008663|726|0|2012
90000722777|502|0|2012
77635500004|3933|0|2012
90000606046|1237|0|2012
722-3665409|306|0|2012
768-0570826|393|0|2012
30000016191|367|0|2012
90000497404|542|0|2012
702-0594137|113|0|2012
90000761806|334|0|2012
10000013790|605|0|2012
720-2749403|954|0|2012
738-2750395|5887|0|2012
730-0583815|298|0|2012
90000940311|1375|0|2012
10000023748|230|0|2012
720-8549934|1087|0|2012
30000035095|1162|0|2012
77776600008|1134|0|2012
30000058132|105|0|2012
720-1436988|241|0|2012
736-4045996|165|0|2012
741-1981350|104|0|2012
726-3295749|324|0|2012
720-5238443|126|0|2012
30000026467|400|0|2012
701-0726495|488|0|2012
733-0175937|856|0|2012
71004900001|263|0|2012
738-3365241|120|0|2012
71768800000|614|0|2012
761-1645461|133|0|2012
30000020179|318|0|2012
10000020214|1070|0|2012
775-2269700|951|0|2012
10000009788|197|0|2012
713-3688155|223|0|2012
711-3290207|111|0|2012
757-1175755|626|0|2012
90000451965|67509|0|2012
10000707101|192|0|2012
786-0806399|666|0|2012
766-0736233|195|0|2012
73418909997|131|0|2012
758-2363251|215|0|2012
71097500000|392|0|2012
20000861304|222|0|2012
775-2821496|238|0|2012
758-2419109|465|0|2012
73827009995|1465|0|2012
